"2020-03-31T21:00","Lanterns On The Lake","Spook The Herd","https://twitter.com/lanternstalk/status/1244885555969691648","https://timstwitterlisteningparty.com/pages/replay/feed_36.html","@lanternstalk:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404139778330624","https://open.spotify.com/album/3Bcb9Vla2T2otMCPmFk86s","https://i.scdn.co/image/ab67616d00001e021afbf3e271fa589d4e28e7c3","https://i.scdn.co/image/ab67616d00004851c6e3c094ff2eadc268720342","2020-02-28","10","https://i.scdn.co/image/ab67616d0000b273c6e3c094ff2eadc268720342"
"2020-03-31T22:00","The Lightning Seeds","Jollification","https://twitter.com/Lightning_Seeds/status/1244929973816827905","https://timstwitterlisteningparty.com/pages/replay/feed_37.html","@Lightning_Seeds:@IanZBroudie:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404146640195586","https://open.spotify.com/album/2aPTNYJ6MjDj7UvIHnJs26","https://i.scdn.co/image/ab67616d00001e02c14763d9328c629961e15dcb","https://i.scdn.co/image/ab67616d00004851c14763d9328c629961e15dcb","1994-09-05","11","https://i.scdn.co/image/ab67616d0000b273c14763d9328c629961e15dcb"
"2020-04-01T21:00","Trampolene","Swansea to Hornsey","https://twitter.com/Trampolene_Band/status/1245440838529953792","https://timstwitterlisteningparty.com/pages/replay/feed_1.html","@Trampolene_Band:@Tim_Burgess:","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404156341555200","https://open.spotify.com/album/1BU9nWRT7XV2BINy2szWkb","https://i.scdn.co/image/ab67616d00001e0285d7394e2f22e54801c3e09b","https://i.scdn.co/image/ab67616d0000485185d7394e2f22e54801c3e09b","2017-09-29","12","https://i.scdn.co/image/ab67616d0000b27385d7394e2f22e54801c3e09b"
"2020-04-01T22:00","Prefab Sprout","Steve McQueen","https://twitter.com/wendyfinnandmax/status/1245456132929445896","https://timstwitterlisteningparty.com/pages/replay/feed_3.html","@Prefabsprout:@CulpaFeliks:@minimoonstudio:@Tim_Burgess:@wendyfinnandmax","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404164776353792","https://open.spotify.com/album/07CZepJZT17AllXPFRvogL","https://i.scdn.co/image/ab67616d00001e02e40c4c9d5f19d2ab9886a534","https://i.scdn.co/image/ab67616d00004851e40c4c9d5f19d2ab9886a534","1985-06-22","13","https://i.scdn.co/image/ab67616d0000b273e40c4c9d5f19d2ab9886a534"
"2020-04-02T21:00","The Orielles","Disco Volador","https://twitter.com/TheOrielles/status/1244696286848221190","https://timstwitterlisteningparty.com/pages/replay/feed_4.html","@TheOrielles:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404172984557570","https://open.spotify.com/album/2yzVgc23QD1GunHR1mVpB8","https://i.scdn.co/image/ab67616d00001e0276cf4c0f489f3643eb2e8566","https://i.scdn.co/image/ab67616d000048519fab168678cc669b60d2aec3","2020-02-28","14","https://i.scdn.co/image/ab67616d0000b2739fab168678cc669b60d2aec3"
"2020-04-02T22:00","The Fall","The Wonderful and Frightening World of...","https://twitter.com/Tim_Burgess/status/1245721846319910913","https://timstwitterlisteningparty.com/pages/replay/feed_5.html","@hanleyPa:@Brixsmithstart:@Stephenhanley6:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1295292051706322947","https://open.spotify.com/album/7uJHGO1oWuqyvoFBFbDpGt","https://i.scdn.co/image/ab67616d00001e02706dbb60c3f4da769442f1db","https://i.scdn.co/image/ab67616d00004851706dbb60c3f4da769442f1db","1984-10-12","15","https://i.scdn.co/image/ab67616d0000b273706dbb60c3f4da769442f1db"
"2020-04-03T21:00","The Chemical Brothers","Exit Planet Dust","https://twitter.com/ChemBros/status/1245910687706222592","https://timstwitterlisteningparty.com/pages/replay/feed_6.html","@chembros:@beth_orton:@eddychemical:@robinturner:@Steve_Dub:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404181910106112","https://open.spotify.com/album/1Bmuyq89rXZJNK1w8pauEg","https://i.scdn.co/image/ab67616d00001e022d47d65f2938c9da2ff7f57c","https://i.scdn.co/image/ab67616d000048512d47d65f2938c9da2ff7f57c","1995-06-26","16","https://i.scdn.co/image/ab67616d0000b2732d47d65f2938c9da2ff7f57c"
"2020-04-03T22:00","The Cocteau Twins","Heaven or Las vegas","https://twitter.com/4AD_Official/status/1245741684882837506","https://timstwitterlisteningparty.com/pages/replay/feed_7.html","@mrsimonraymonde:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404194354585606","https://open.spotify.com/album/0CKrzuYyrS4Kp6U647lyb8","https://i.scdn.co/image/ab67616d00001e02276b940445d7ab5ae6ceba82","https://i.scdn.co/image/ab67616d00004851d71e754a02faa94c8da7aae1","1990-09-17","17","https://i.scdn.co/image/ab67616d0000b273d71e754a02faa94c8da7aae1"
"2020-04-04T21:00","Doves","lost souls","https://twitter.com/i/events/1246697187263885314","https://timstwitterlisteningparty.com/pages/replay/feed_8.html","@dovesmusicblog:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404199618347008","https://open.spotify.com/album/33nyNThvBKPzS4NGdnWACf","https://i.scdn.co/image/ab67616d00001e0224e4cdbac45145ce83b219fb","https://i.scdn.co/image/ab67616d0000485124e4cdbac45145ce83b219fb","2000-04-03","18","https://i.scdn.co/image/ab67616d0000b27324e4cdbac45145ce83b219fb"
"2020-04-04T22:00","Oasis","(What's The Story) Morning Glory","https://twitter.com/i/events/1246693856348962821","https://timstwitterlisteningparty.com/pages/replay/feed_2.html","@BoneheadsPage:@KCMANC:@MicrodotCreativ:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1259732421156769795","https://open.spotify.com/album/6ozp33PI3p9AdddB6ZL3xQ","https://i.scdn.co/image/ab67616d00001e021f2be6f8ed797aeb11973194","https://i.scdn.co/image/ab67616d000048511f2be6f8ed797aeb11973194","1995-10-02","19","https://i.scdn.co/image/ab67616d0000b2731f2be6f8ed797aeb11973194"
"2020-04-05T21:00","Pom Poko","Birthday","https://twitter.com/i/events/1246902301496934400?","https://timstwitterlisteningparty.com/pages/replay/feed_9.html","@pompokotheband:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404215711936513","https://open.spotify.com/album/2KgYcD8b9rxkROAPeYEnjh","https://i.scdn.co/image/ab67616d00001e02ecf335f4d5271b08638f750b","https://i.scdn.co/image/ab67616d00004851ecf335f4d5271b08638f750b","2019-02-22","20","https://i.scdn.co/image/ab67616d0000b273ecf335f4d5271b08638f750b"
"2020-04-05T22:00","Slowdive","Souvlaki","https://twitter.com/i/events/1247034723089645575","https://timstwitterlisteningparty.com/pages/replay/feed_10.html","@slowdiveband:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404221005144068","https://open.spotify.com/album/53eHm1f3sFiSzWMaKOl98Z","https://i.scdn.co/image/ab67616d00001e02f6e31941d10e4819d290af41","https://i.scdn.co/image/ab67616d00004851f6e31941d10e4819d290af41","1993-05-17","21","https://i.scdn.co/image/ab67616d0000b273f6e31941d10e4819d290af41"
"2020-04-06T21:00","Shame","Songs of Praise","https://twitter.com/shamebanduk/status/1244924532068057088","https://timstwitterlisteningparty.com/pages/replay/feed_11.html","@shamebanduk:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403832478425090","https://open.spotify.com/album/3A1kutvBmC6czSsSv7aR5E","https://i.scdn.co/image/ab67616d00001e020d4ab10e4a4e720eda81cfee","https://i.scdn.co/image/ab67616d000048510d4ab10e4a4e720eda81cfee","2018-01-12","22","https://i.scdn.co/image/ab67616d0000b2730d4ab10e4a4e720eda81cfee"
"2020-04-06T22:00","Super Furry Animals","Mwng","https://twitter.com/gruffingtonpost/status/1242519081946877953","https://timstwitterlisteningparty.com/pages/replay/feed_12.html","@gruffingtonpost:@petefowlerart:@superfurry:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403838241411076","https://open.spotify.com/album/7yJ43whcGIkKJQCS3hOvxN","https://i.scdn.co/image/ab67616d00001e02f923d686e8a43e4a6c9a3aca","https://i.scdn.co/image/ab67616d00004851f923d686e8a43e4a6c9a3aca","2000-05-15","23","https://i.scdn.co/image/ab67616d0000b273f923d686e8a43e4a6c9a3aca"
"2020-04-07T21:00","Field Music","Making A New World","https://twitter.com/fieldmusicmusic/status/1247448489862275073","https://timstwitterlisteningparty.com/pages/replay/feed_13.html","@fieldmusicmusic:@AndrewJWL:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403845128437761","https://open.spotify.com/album/4SUJnf00X2rb0QilvO6f9w","https://i.scdn.co/image/ab67616d00001e020f33dd3acecb837c4e4da4fc","https://i.scdn.co/image/ab67616d000048510f33dd3acecb837c4e4da4fc","2020-01-10","24","https://i.scdn.co/image/ab67616d0000b2730f33dd3acecb837c4e4da4fc"
"2020-04-07T22:00","The Cribs","Men's Needs, Women's Needs, Whatever","https://twitter.com/thecribs/status/1247422279853559817","https://timstwitterlisteningparty.com/pages/replay/feed_14.html","@thecribs:@alkapranos:@RossJarman:@ryanjamesjarman:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403853395419136","https://open.spotify.com/album/0uf3G2hMRqZ0LOqv6QhZiL","https://i.scdn.co/image/ab67616d00001e02e22ecf7415c6de73649b00e9","https://i.scdn.co/image/ab67616d00004851e22ecf7415c6de73649b00e9","2007-05-21","25","https://i.scdn.co/image/ab67616d0000b273e22ecf7415c6de73649b00e9"
"2020-04-08T20:00","The Slow Readers Club","Build A Tower","https://twitter.com/slowreadersclub/status/1247119617367121921","https://timstwitterlisteningparty.com/pages/replay/feed_15.html","@slowreadersclub:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404080865128448","https://open.spotify.com/album/1vmwaBu5DyJOWH0CWAYS3D","https://i.scdn.co/image/ab67616d00001e021947274c70951257d6f25e42","https://i.scdn.co/image/ab67616d000048511947274c70951257d6f25e42","2018-05-04","26","https://i.scdn.co/image/ab67616d0000b2731947274c70951257d6f25e42"
"2020-04-08T21:00","The Lovely Eggs","I am Moron","https://twitter.com/Tim_Burgess/status/1247643296740052992","https://timstwitterlisteningparty.com/pages/replay/feed_16.html","@TheLovelyEggs:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403862111195136","https://open.spotify.com/album/3qrsvZPgc6tIshCYItLvpS","https://i.scdn.co/image/ab67616d00001e02ecd71cfbf6f754f08f6f7042","https://i.scdn.co/image/ab67616d00004851ecd71cfbf6f754f08f6f7042","2020-04-03","27","https://i.scdn.co/image/ab67616d0000b273ecd71cfbf6f754f08f6f7042"
"2020-04-08T22:00","The Flaming Lips","The Soft Bulletin","https://twitter.com/Tim_Burgess/status/1244305878431522818","https://timstwitterlisteningparty.com/pages/replay/feed_17.html","@theflaminglips:@stevendrozd:@Tim_Burgess:@waynecoyne","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403869086302208","https://open.spotify.com/album/1mJFgPeuLhU1PzLNBURdJC","https://i.scdn.co/image/ab67616d00001e02f958fdfa181b79454c1ed44b","https://i.scdn.co/image/ab67616d00004851f958fdfa181b79454c1ed44b","1999-05-17","28","https://i.scdn.co/image/ab67616d0000b273f958fdfa181b79454c1ed44b"
"2020-04-09T20:00","Sleaford Mods","Austerity Dogs","https://twitter.com/sleafordmods/status/1245357314619686912","https://timstwitterlisteningparty.com/pages/replay/feed_20.html","@sleafordmods:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403875730079744","https://open.spotify.com/album/1p0afVtlCRpRRcbugjAnDD","https://i.scdn.co/image/ab67616d00001e0240d1a63dcbd7e19f6f8d1f05","https://i.scdn.co/image/ab67616d0000485140d1a63dcbd7e19f6f8d1f05","2013-01-03","29","https://i.scdn.co/image/ab67616d0000b27340d1a63dcbd7e19f6f8d1f05"
"2020-04-09T21:00","Pigs Pigs Pigs Pigs Pigs Pigs Pigs","Viscerals","https://twitter.com/Pigsx7/status/1244988772019773444","https://timstwitterlisteningparty.com/pages/replay/feed_21.html","@Pigsx7:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403879198728192","https://open.spotify.com/album/15CVkItclaGrn0xLr16Qw0","https://i.scdn.co/image/ab67616d00001e02f78cb44b4908df6661fb67c4","https://i.scdn.co/image/ab67616d00004851f78cb44b4908df6661fb67c4","2020-04-03","30","https://i.scdn.co/image/ab67616d0000b273f78cb44b4908df6661fb67c4"
"2020-04-09T22:00","Orange Juice","You Cant Hide Your Love Forever","https://twitter.com/Tim_Burgess/status/1242598621893312515","https://timstwitterlisteningparty.com/pages/replay/feed_22.html","@EdwynCollins:@GraceMaxwell:@Steveplustax:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403884018024448","https://open.spotify.com/album/2pQR3eAJ3ufT2q1PEF1VaW","https://i.scdn.co/image/ab67616d00001e02b30e9efbb3a4565a4fb66488","https://i.scdn.co/image/ab67616d00004851b30e9efbb3a4565a4fb66488","1982-02-01","31","https://i.scdn.co/image/ab67616d0000b273b30e9efbb3a4565a4fb66488"
"2020-04-10T20:00","British Sea Power","Open Season","https://twitter.com/BSPOfficial/status/1246855563184607232","https://timstwitterlisteningparty.com/pages/replay/feed_23.html","@BSPOfficial:@SeaPowerBand:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403891894947840","https://open.spotify.com/album/2vCWFRyW6qKMW9JTTPCAqD","https://i.scdn.co/image/ab67616d00001e02f1ca2a2c1df6e2062c613506","https://i.scdn.co/image/ab67616d00004851f1ca2a2c1df6e2062c613506","2005-04-04","32","https://i.scdn.co/image/ab67616d0000b273f1ca2a2c1df6e2062c613506"
"2020-04-10T21:00","Jane Weaver","Modern Kosmology","https://twitter.com/JanelWeaver/status/1245800566732853248","https://timstwitterlisteningparty.com/pages/replay/feed_24.html","@JanelWeaver:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403899260043264","https://open.spotify.com/album/3qJzzSIfhwtcgsEeMbRlro","https://i.scdn.co/image/ab67616d00001e0213d79f34bd5287f0605cdec4","https://i.scdn.co/image/ab67616d0000485113d79f34bd5287f0605cdec4","2017-05-19","33","https://i.scdn.co/image/ab67616d0000b27313d79f34bd5287f0605cdec4"
"2020-04-10T22:00","Mogwai","Come On Die Young","https://twitter.com/mogwaiband/status/1244223427239653381","https://timstwitterlisteningparty.com/pages/replay/feed_25.html","@mogwaiband:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403907057352705","https://open.spotify.com/album/3DJXBtZOugSQhzgnfoWp8k","https://i.scdn.co/image/ab67616d00001e028881f0a9e80273b217a9136e","https://i.scdn.co/image/ab67616d000048518881f0a9e80273b217a9136e","1999-03-29","34","https://i.scdn.co/image/ab67616d0000b2738881f0a9e80273b217a9136e"
"2020-04-11T21:00","Beta Band","The Three E.P.'s","https://twitter.com/Tim_Burgess/status/1246378678101200896","https://timstwitterlisteningparty.com/pages/replay/feed_26.html","@johnbetamac:@SteveMasonKBT:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403911385858049","https://open.spotify.com/album/6w7XFtdCQf871KU40Ot1Ra","https://i.scdn.co/image/ab67616d00001e0243a88f6cbfacea90593f31ee","https://i.scdn.co/image/ab67616d0000485143a88f6cbfacea90593f31ee","1998-09-28","35","https://i.scdn.co/image/ab67616d0000b27343a88f6cbfacea90593f31ee"
"2020-04-11T22:30","The Charlatans","Between 10th and 11th","https://twitter.com/i/events/1249247685393231872","https://timstwitterlisteningparty.com/pages/replay/feed_27.html","@thecharlatans:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403923004080128","https://open.spotify.com/album/3fGZuTQk8DHHsvGTKqtFqI","https://i.scdn.co/image/ab67616d00001e021e2119cddd4b6e0ec56529d7","https://i.scdn.co/image/ab67616d000048511e2119cddd4b6e0ec56529d7","1992-03-23","36","https://i.scdn.co/image/ab67616d0000b2731e2119cddd4b6e0ec56529d7"
"2020-04-12T21:00","Pulp","Different Class","https://twitter.com/Tim_Burgess/status/1246506666901807106","https://timstwitterlisteningparty.com/pages/replay/feed_18.html","@therealnickbank:@PeteMcKee:@pulp2011:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403927412314119","https://open.spotify.com/album/3ly9T2L4pqTZijFgQssd3x","https://i.scdn.co/image/ab67616d00001e02fd952bece8f049dbcd7df93f","https://i.scdn.co/image/ab67616d00004851fd952bece8f049dbcd7df93f","1995-10-30","37","https://i.scdn.co/image/ab67616d0000b273fd952bece8f049dbcd7df93f"
"2020-04-12T22:00","New Order","Power Corruption & Lies","https://twitter.com/Tim_Burgess/status/1244623119295352839","https://timstwitterlisteningparty.com/pages/replay/feed_19.html","@neworder:@stephenpdmorris:@Tim_Burgess","","https://open.spotify.com/album/6NTrwu1XJ56jBPx7HMksbZ","https://i.scdn.co/image/ab67616d00001e02a0bb93884823982d57cb2004","https://i.scdn.co/image/ab67616d00004851a0bb93884823982d57cb2004","1983-05-02","38","https://i.scdn.co/image/ab67616d0000b273a0bb93884823982d57cb2004"
"2020-04-13T21:00","Martin Stephenson And The Daintees","Boat To Bolivia","https://twitter.com/Tim_Burgess/status/1247577539658293249","https://timstwitterlisteningparty.com/pages/replay/feed_38.html","@MGStephenson:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404225421746176","https://daintees.bandcamp.com/album/boat-to-bolivia-2016","https://f4.bcbits.com/img/a2523013619_10.jpg","https://f4.bcbits.com/img/a2523013619_10.jpg","1986-05-05","39",""
"2020-04-13T22:00","Suede","Dog Man Star","https://twitter.com/matosman/status/1242730406543339520","https://timstwitterlisteningparty.com/pages/replay/feed_39.html","@matosman:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403938644660224","https://open.spotify.com/album/1LgpJjBJIRQhkJ01oZR3Cn","https://i.scdn.co/image/ab67616d00001e02deba15fea2ce087f0821357f","https://i.scdn.co/image/ab67616d00004851deba15fea2ce087f0821357f","1994-10-10","40","https://i.scdn.co/image/ab67616d0000b273deba15fea2ce087f0821357f"
"2020-04-14T21:00","Orchestral Manoeuvres In The Dark","Architecture & Morality","https://twitter.com/OfficialOMD/status/1247483514712395778","https://timstwitterlisteningparty.com/pages/replay/feed_40.html","@OfficialOMD:@Tim_Burgess","","https://open.spotify.com/album/1K6vyfXxybOLn1IaL7c4NB","https://i.scdn.co/image/ab67616d00001e0235b352c812fd1b1d203f6505","https://i.scdn.co/image/ab67616d0000485135b352c812fd1b1d203f6505","1981-11-08","41","https://i.scdn.co/image/ab67616d0000b27335b352c812fd1b1d203f6505"
"2020-04-14T22:00","Libertines","Up The Bracket","https://twitter.com/Tim_Burgess/status/1244681793296572419","https://timstwitterlisteningparty.com/pages/replay/feed_41.html","@libertines:@carlbaratmusic:@gdogg27:@JohnCoryHassall:@petedoherty:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403944764092418","https://open.spotify.com/album/2prIc5Om2QPCGIjKVC5UQj","https://i.scdn.co/image/ab67616d00001e02eb7617e0cb4c6e663e607649","https://i.scdn.co/image/ab67616d00004851eb7617e0cb4c6e663e607649","2002-10-14","42","https://i.scdn.co/image/ab67616d0000b273eb7617e0cb4c6e663e607649"
"2020-04-15T20:00","The Slow Readers Club","Cavalcade","https://twitter.com/slowreadersclub/status/1247119617367121921","https://timstwitterlisteningparty.com/pages/replay/feed_42.html","@slowreadersclub:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404085424226318","https://open.spotify.com/album/6zC7eJ8v3ypBLCRHLaICU0","https://i.scdn.co/image/ab67616d00001e02c22109a66c3b6424097b44fc","https://i.scdn.co/image/ab67616d00004851c22109a66c3b6424097b44fc","2015-04-13","43","https://i.scdn.co/image/ab67616d0000b273c22109a66c3b6424097b44fc"
"2020-04-15T21:00","Ash","1977","https://twitter.com/Tim_Burgess/status/1247608076926095366","https://timstwitterlisteningparty.com/pages/replay/feed_43.html","@ashofficial:@darthmarkh:@onionrick:@TimWheeler1977:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257404061621649411","https://open.spotify.com/album/6WPJ2wQLi4SskpTkmofkr9","https://i.scdn.co/image/ab67616d00001e0219e71d4dd7d826eb2bd4e544","https://i.scdn.co/image/ab67616d0000485119e71d4dd7d826eb2bd4e544","1996-05-06","44","https://i.scdn.co/image/ab67616d0000b27319e71d4dd7d826eb2bd4e544"
"2020-04-15T22:00","The Style Council","Our Favourite Shop","https://twitter.com/Tim_Burgess/status/1244855455178002432","https://timstwitterlisteningparty.com/pages/replay/feed_44.html","@drummerwhitey:@halfon:@MRCOOLSDREAM:@ogenesisrecords:@paulwellerHQ:@Tim_Burgess","https://twitter.com/LlSTENlNG_PARTY/timelines/1257403955790917634","https://open.spotify.com/album/75nT99YVabgYL2UcyKrPHa","https://i.scdn.co/image/ab67616d00001e02115b41cd4d2dec5840fb9ecf","https://i.scdn.co/image/ab67616d00004851115b41cd4d2dec5840fb9ecf","1985-06-08","45","https://i.scdn.co/image/ab67616d0000b273115b41cd4d2dec5840fb9ecf"
"2020-04-16T20:00","Sleaford Mods","Divide & Exit","https://twitter.com/sleafordmods/status/1245357314619686912","https://timstwitterlisteningparty.com/pages/replay/feed_45.html","","","https://open.spotify.com/album/0lYixJVrfRzhc5REZwBUgg","https://i.scdn.co/image/ab67616d00001e02d393626a9be21e588be9dc00","https://i.scdn.co/image/ab67616d00004851d393626a9be21e588be9dc00","2014-05-19","46","https://i.scdn.co/image/ab67616d0000b273d393626a9be21e588be9dc00"
